FB Kunstwissenschaften;Geschlossen;0;2017-01-12 23:15:36.848823
FB Medizinische Lesehalle;Geschlossen;0;2017-01-12 23:15:36.848847
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-12 23:15:36.848873
FB Theologie und Philosophie;Geschlossen;0;2017-01-12 23:15:36.848900
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-12 23:15:36.848926
Allgemeiner Lesesaal (Zentralbibliothek);4;96;2017-01-12 23:30:32.023888
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-12 23:30:32.023995
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-12 23:30:32.024031
FB Chemie und Pharmazie;Geschlossen;0;2017-01-12 23:30:32.024061
FB Englischer Garten;28;72;2017-01-12 23:30:32.024087
FB Geowissenschaften;40;60;2017-01-12 23:30:32.024111
FB Germanistik und Komparatistik;0;100;2017-01-12 23:30:32.024134
FB Historicum;Geschlossen;0;2017-01-12 23:30:32.024159
FB Kunstwissenschaften;Geschlossen;0;2017-01-12 23:30:32.024182
FB Medizinische Lesehalle;Geschlossen;0;2017-01-12 23:30:32.024206
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-12 23:30:32.024230
FB Theologie und Philosophie;Geschlossen;0;2017-01-12 23:30:32.024257
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-12 23:30:32.024281
Allgemeiner Lesesaal (Zentralbibliothek);Geschlossen;0;2017-01-12 23:45:26.444360
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-12 23:45:26.444470
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-12 23:45:26.444508
FB Chemie und Pharmazie;Geschlossen;0;2017-01-12 23:45:26.444539
FB Englischer Garten;28;72;2017-01-12 23:45:26.444565
FB Geowissenschaften;40;60;2017-01-12 23:45:26.444590
FB Germanistik und Komparatistik;0;100;2017-01-12 23:45:26.444614
FB Historicum;Geschlossen;0;2017-01-12 23:45:26.444639
FB Kunstwissenschaften;Geschlossen;0;2017-01-12 23:45:26.444663
FB Medizinische Lesehalle;Geschlossen;0;2017-01-12 23:45:26.444688
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-12 23:45:26.444713
FB Theologie und Philosophie;Geschlossen;0;2017-01-12 23:45:26.444740
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-12 23:45:26.444766
Allgemeiner Lesesaal (Zentralbibliothek);0;100;2017-01-13 08:00:43.668478
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-13 08:00:43.668543
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-13 08:00:43.668559
FB Chemie und Pharmazie;0;100;2017-01-13 08:00:43.668571
FB Englischer Garten;28;72;2017-01-13 08:00:43.668582
FB Geowissenschaften;40;60;2017-01-13 08:00:43.668591
FB Germanistik und Komparatistik;0;100;2017-01-13 08:00:43.668601
FB Historicum;Geschlossen;0;2017-01-13 08:00:43.668612
FB Kunstwissenschaften;Geschlossen;0;2017-01-13 08:00:43.668621
FB Medizinische Lesehalle;7;93;2017-01-13 08:00:43.668631
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-13 08:00:43.668725
FB Theologie und Philosophie;0;100;2017-01-13 08:00:43.668739
FB Wirtschaftswissenschaften und Statistik;0;100;2017-01-13 08:00:43.668749
Allgemeiner Lesesaal (Zentralbibliothek);3;97;2017-01-13 08:15:32.118635
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-13 08:15:32.118700
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-13 08:15:32.118716
FB Chemie und Pharmazie;0;100;2017-01-13 08:15:32.118728
FB Englischer Garten;0;100;2017-01-13 08:15:32.118739
FB Geowissenschaften;40;60;2017-01-13 08:15:32.118749
FB Germanistik und Komparatistik;0;100;2017-01-13 08:15:32.118759
FB Historicum;8;92;2017-01-13 08:15:32.118770
FB Kunstwissenschaften;Geschlossen;0;2017-01-13 08:15:32.118779
FB Medizinische Lesehalle;13;87;2017-01-13 08:15:32.118789
FB Psychologie, Pädagogik und Soziologie;0;100;2017-01-13 08:15:32.118799
FB Theologie und Philosophie;0;100;2017-01-13 08:15:32.118810
FB Wirtschaftswissenschaften und Statistik;0;100;2017-01-13 08:15:32.118820
Allgemeiner Lesesaal (Zentralbibliothek);5;95;2017-01-13 08:30:34.147328
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-13 08:30:34.147442
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-13 08:30:34.147479
FB Chemie und Pharmazie;7;93;2017-01-13 08:30:34.147509
FB Englischer Garten;0;100;2017-01-13 08:30:34.147537
FB Geowissenschaften;40;60;2017-01-13 08:30:34.147560
FB Germanistik und Komparatistik;0;100;2017-01-13 08:30:34.147583
FB Historicum;33;67;2017-01-13 08:30:34.147608
FB Kunstwissenschaften;Geschlossen;0;2017-01-13 08:30:34.147631
FB Medizinische Lesehalle;26;74;2017-01-13 08:30:34.147704
FB Psychologie, Pädagogik und Soziologie;0;100;2017-01-13 08:30:34.147734
FB Theologie und Philosophie;13;87;2017-01-13 08:30:34.147759
FB Wirtschaftswissenschaften und Statistik;0;100;2017-01-13 08:30:34.147814
Allgemeiner Lesesaal (Zentralbibliothek);5;95;2017-01-13 08:45:38.372210
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-13 08:45:38.372321
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-13 08:45:38.372362
FB Chemie und Pharmazie;7;93;2017-01-13 08:45:38.372392
FB Englischer Garten;0;100;2017-01-13 08:45:38.372416
FB Geowissenschaften;40;60;2017-01-13 08:45:38.372443
FB Germanistik und Komparatistik;0;100;2017-01-13 08:45:38.372467
FB Historicum;33;67;2017-01-13 08:45:38.372491
FB Kunstwissenschaften;Geschlossen;0;2017-01-13 08:45:38.372514
FB Medizinische Lesehalle;39;61;2017-01-13 08:45:38.372538
FB Psychologie, Pädagogik und Soziologie;0;100;2017-01-13 08:45:38.372561
FB Theologie und Philosophie;13;87;2017-01-13 08:45:38.372636
FB Wirtschaftswissenschaften und Statistik;0;100;2017-01-13 08:45:38.372664
Allgemeiner Lesesaal (Zentralbibliothek);12;88;2017-01-13 09:00:32.343879
FB Biologie und Biomedizin (Präsenzbestand);0;100;2017-01-13 09:00:32.343949
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-13 09:00:32.343965
FB Chemie und Pharmazie;7;93;2017-01-13 09:00:32.343978
FB Englischer Garten;0;100;2017-01-13 09:00:32.343988
FB Geowissenschaften;5;95;2017-01-13 09:00:32.343998
FB Germanistik und Komparatistik;0;100;2017-01-13 09:00:32.344008
FB Historicum;33;67;2017-01-13 09:00:32.344018
FB Kunstwissenschaften;Geschlossen;0;2017-01-13 09:00:32.344042
FB Medizinische Lesehalle;52;48;2017-01-13 09:00:32.344054
FB Psychologie, Pädagogik und Soziologie;0;100;2017-01-13 09:00:32.344064
FB Theologie und Philosophie;24;76;2017-01-13 09:00:32.344075
FB Wirtschaftswissenschaften und Statistik;0;100;2017-01-13 09:00:32.344085
Allgemeiner Lesesaal (Zentralbibliothek);14;86;2017-01-13 09:15:21.888163
FB Biologie und Biomedizin (Präsenzbestand);5;95;2017-01-13 09:15:21.888257
FB Biologie und Biomedizin (Lehrbuchsammlung);0;100;2017-01-13 09:15:21.888274
FB Chemie und Pharmazie;7;93;2017-01-13 09:15:21.888286
FB Englischer Garten;0;100;2017-01-13 09:15:21.888297
FB Geowissenschaften;5;95;2017-01-13 09:15:21.888307
FB Germanistik und Komparatistik;0;100;2017-01-13 09:15:21.888317
FB Historicum;33;67;2017-01-13 09:15:21.888327
FB Kunstwissenschaften;Geschlossen;0;2017-01-13 09:15:21.888340
FB Medizinische Lesehalle;65;35;2017-01-13 09:15:21.888351
FB Psychologie, Pädagogik und Soziologie;18;82;2017-01-13 09:15:21.888361
FB Theologie und Philosophie;36;64;2017-01-13 09:15:21.888372
FB Wirtschaftswissenschaften und Statistik;0;100;2017-01-13 09:15:21.888382
Allgemeiner Lesesaal (Zentralbibliothek);17;83;2017-01-13 09:30:22.323269
FB Biologie und Biomedizin (Präsenzbestand);5;95;2017-01-13 09:30:22.323356
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2017-01-13 09:30:22.323370
FB Chemie und Pharmazie;20;80;2017-01-13 09:30:22.323382
FB Englischer Garten;0;100;2017-01-13 09:30:22.323393
FB Geowissenschaften;5;95;2017-01-13 09:30:22.323403
FB Germanistik und Komparatistik;11;89;2017-01-13 09:30:22.323413
FB Historicum;33;67;2017-01-13 09:30:22.323423
FB Kunstwissenschaften;13;87;2017-01-13 09:30:22.323433
FB Medizinische Lesehalle;76;24;2017-01-13 09:30:22.323442
FB Psychologie, Pädagogik und Soziologie;25;75;2017-01-13 09:30:22.323452
FB Theologie und Philosophie;36;64;2017-01-13 09:30:22.323462
FB Wirtschaftswissenschaften und Statistik;0;100;2017-01-13 09:30:22.323472
Allgemeiner Lesesaal (Zentralbibliothek);25;75;2017-01-13 09:45:25.053349
FB Biologie und Biomedizin (Präsenzbestand);11;89;2017-01-13 09:45:25.053420
FB Biologie und Biomedizin (Lehrbuchsammlung);10;90;2017-01-13 09:45:25.053435
FB Chemie und Pharmazie;20;80;2017-01-13 09:45:25.053447
FB Englischer Garten;8;92;2017-01-13 09:45:25.053461
FB Geowissenschaften;5;95;2017-01-13 09:45:25.053471
FB Germanistik und Komparatistik;11;89;2017-01-13 09:45:25.053481
FB Historicum;33;67;2017-01-13 09:45:25.053491
FB Kunstwissenschaften;13;87;2017-01-13 09:45:25.053501
FB Medizinische Lesehalle;78;22;2017-01-13 09:45:25.053511
FB Psychologie, Pädagogik und Soziologie;25;75;2017-01-13 09:45:25.053521
FB Theologie und Philosophie;54;46;2017-01-13 09:45:25.053534
FB Wirtschaftswissenschaften und Statistik;4;96;2017-01-13 09:45:25.053544
Allgemeiner Lesesaal (Zentralbibliothek);29;71;2017-01-13 10:00:41.741839
FB Biologie und Biomedizin (Präsenzbestand);11;89;2017-01-13 10:00:41.741963
FB Biologie und Biomedizin (Lehrbuchsammlung);10;90;2017-01-13 10:00:41.741999
FB Chemie und Pharmazie;20;80;2017-01-13 10:00:41.742028
FB Englischer Garten;8;92;2017-01-13 10:00:41.742053
FB Geowissenschaften;15;85;2017-01-13 10:00:41.742077
FB Germanistik und Komparatistik;11;89;2017-01-13 10:00:41.742101
FB Historicum;33;67;2017-01-13 10:00:41.742126
FB Kunstwissenschaften;13;87;2017-01-13 10:00:41.742149
FB Medizinische Lesehalle;92;8;2017-01-13 10:00:41.742173
FB Psychologie, Pädagogik und Soziologie;25;75;2017-01-13 10:00:41.742198
FB Theologie und Philosophie;54;46;2017-01-13 10:00:41.742223
FB Wirtschaftswissenschaften und Statistik;4;96;2017-01-13 10:00:41.742248
Allgemeiner Lesesaal (Zentralbibliothek);29;71;2017-01-13 10:15:35.248629
FB Biologie und Biomedizin (Präsenzbestand);11;89;2017-01-13 10:15:35.248679
FB Biologie und Biomedizin (Lehrbuchsammlung);10;90;2017-01-13 10:15:35.248688
FB Chemie und Pharmazie;20;80;2017-01-13 10:15:35.248698
FB Englischer Garten;8;92;2017-01-13 10:15:35.248705
FB Geowissenschaften;15;85;2017-01-13 10:15:35.248711
FB Germanistik und Komparatistik;11;89;2017-01-13 10:15:35.248717
FB Historicum;33;67;2017-01-13 10:15:35.248724
FB Kunstwissenschaften;13;87;2017-01-13 10:15:35.248730
FB Medizinische Lesehalle;100;0;2017-01-13 10:15:35.248736
FB Psychologie, Pädagogik und Soziologie;25;75;2017-01-13 10:15:35.248742
FB Theologie und Philosophie;54;46;2017-01-13 10:15:35.248748
FB Wirtschaftswissenschaften und Statistik;4;96;2017-01-13 10:15:35.248754
Allgemeiner Lesesaal (Zentralbibliothek);29;71;2017-01-13 10:30:38.893760
FB Biologie und Biomedizin (Präsenzbestand);18;82;2017-01-13 10:30:38.893867
FB Biologie und Biomedizin (Lehrbuchsammlung);16;84;2017-01-13 10:30:38.893902
FB Chemie und Pharmazie;20;80;2017-01-13 10:30:38.893931
FB Englischer Garten;8;92;2017-01-13 10:30:38.893955
FB Geowissenschaften;19;81;2017-01-13 10:30:38.893979
FB Germanistik und Komparatistik;11;89;2017-01-13 10:30:38.894002
FB Historicum;33;67;2017-01-13 10:30:38.894027
FB Kunstwissenschaften;13;87;2017-01-13 10:30:38.894049
FB Medizinische Lesehalle;100;0;2017-01-13 10:30:38.894072
FB Psychologie, Pädagogik und Soziologie;50;50;2017-01-13 10:30:38.894095
FB Theologie und Philosophie;54;46;2017-01-13 10:30:38.894120
FB Wirtschaftswissenschaften und Statistik;4;96;2017-01-13 10:30:38.894143
Allgemeiner Lesesaal (Zentralbibliothek);29;71;2017-01-13 10:45:40.771619
FB Biologie und Biomedizin (Präsenzbestand);23;77;2017-01-13 10:45:40.771758
FB Biologie und Biomedizin (Lehrbuchsammlung);16;84;2017-01-13 10:45:40.771794
FB Chemie und Pharmazie;20;80;2017-01-13 10:45:40.771822
FB Englischer Garten;8;92;2017-01-13 10:45:40.771850
FB Geowissenschaften;19;81;2017-01-13 10:45:40.771874
FB Germanistik und Komparatistik;11;89;2017-01-13 10:45:40.771896
FB Historicum;33;67;2017-01-13 10:45:40.771925
FB Kunstwissenschaften;13;87;2017-01-13 10:45:40.771947
FB Medizinische Lesehalle;100;0;2017-01-13 10:45:40.771970
FB Psychologie, Pädagogik und Soziologie;50;50;2017-01-13 10:45:40.771992
FB Theologie und Philosophie;60;40;2017-01-13 10:45:40.772022
FB Wirtschaftswissenschaften und Statistik;4;96;2017-01-13 10:45:40.772045
Allgemeiner Lesesaal (Zentralbibliothek);49;51;2017-01-13 11:00:41.435772
FB Biologie und Biomedizin (Präsenzbestand);23;77;2017-01-13 11:00:41.435883
FB Biologie und Biomedizin (Lehrbuchsammlung);32;68;2017-01-13 11:00:41.435921
FB Chemie und Pharmazie;20;80;2017-01-13 11:00:41.435951
FB Englischer Garten;8;92;2017-01-13 11:00:41.435975
FB Geowissenschaften;19;81;2017-01-13 11:00:41.435999
FB Germanistik und Komparatistik;11;89;2017-01-13 11:00:41.436022
FB Historicum;33;67;2017-01-13 11:00:41.436048
FB Kunstwissenschaften;13;87;2017-01-13 11:00:41.436070
FB Medizinische Lesehalle;100;0;2017-01-13 11:00:41.436094
FB Psychologie, Pädagogik und Soziologie;50;50;2017-01-13 11:00:41.436118
FB Theologie und Philosophie;60;40;2017-01-13 11:00:41.436143
FB Wirtschaftswissenschaften und Statistik;4;96;2017-01-13 11:00:41.436167
Allgemeiner Lesesaal (Zentralbibliothek);53;47;2017-01-13 11:15:41.764835
FB Biologie und Biomedizin (Präsenzbestand);23;77;2017-01-13 11:15:41.764957
FB Biologie und Biomedizin (Lehrbuchsammlung);48;52;2017-01-13 11:15:41.764996
FB Chemie und Pharmazie;20;80;2017-01-13 11:15:41.765025
FB Englischer Garten;8;92;2017-01-13 11:15:41.765050
FB Geowissenschaften;19;81;2017-01-13 11:15:41.765078
FB Germanistik und Komparatistik;11;89;2017-01-13 11:15:41.765103
FB Historicum;33;67;2017-01-13 11:15:41.765128
FB Kunstwissenschaften;13;87;2017-01-13 11:15:41.765154
FB Medizinische Lesehalle;100;0;2017-01-13 11:15:41.765179
FB Psychologie, Pädagogik und Soziologie;50;50;2017-01-13 11:15:41.765203
FB Theologie und Philosophie;60;40;2017-01-13 11:15:41.765228
FB Wirtschaftswissenschaften und Statistik;4;96;2017-01-13 11:15:41.765258
Allgemeiner Lesesaal (Zentralbibliothek);53;47;2017-01-13 11:30:26.604674
FB Biologie und Biomedizin (Präsenzbestand);23;77;2017-01-13 11:30:26.604721
FB Biologie und Biomedizin (Lehrbuchsammlung);48;52;2017-01-13 11:30:26.604730
FB Chemie und Pharmazie;20;80;2017-01-13 11:30:26.604737
FB Englischer Garten;8;92;2017-01-13 11:30:26.604744
FB Geowissenschaften;19;81;2017-01-13 11:30:26.604749
FB Germanistik und Komparatistik;11;89;2017-01-13 11:30:26.604755
FB Historicum;33;67;2017-01-13 11:30:26.604762
FB Kunstwissenschaften;13;87;2017-01-13 11:30:26.604767
FB Medizinische Lesehalle;100;0;2017-01-13 11:30:26.604773
FB Psychologie, Pädagogik und Soziologie;50;50;2017-01-13 11:30:26.604779
FB Theologie und Philosophie;60;40;2017-01-13 11:30:26.604785
FB Wirtschaftswissenschaften und Statistik;4;96;2017-01-13 11:30:26.604791
Allgemeiner Lesesaal (Zentralbibliothek);53;47;2017-01-13 11:45:24.010982
FB Biologie und Biomedizin (Präsenzbestand);23;77;2017-01-13 11:45:24.011028
FB Biologie und Biomedizin (Lehrbuchsammlung);48;52;2017-01-13 11:45:24.011039
FB Chemie und Pharmazie;20;80;2017-01-13 11:45:24.011046
FB Englischer Garten;8;92;2017-01-13 11:45:24.011053
FB Geowissenschaften;30;70;2017-01-13 11:45:24.011059
FB Germanistik und Komparatistik;11;89;2017-01-13 11:45:24.011064
FB Historicum;33;67;2017-01-13 11:45:24.011071
FB Kunstwissenschaften;13;87;2017-01-13 11:45:24.011077
FB Medizinische Lesehalle;100;0;2017-01-13 11:45:24.011083
FB Psychologie, Pädagogik und Soziologie;62;38;2017-01-13 11:45:24.011089
FB Theologie und Philosophie;60;40;2017-01-13 11:45:24.011095
FB Wirtschaftswissenschaften und Statistik;4;96;2017-01-13 11:45:24.011101
Allgemeiner Lesesaal (Zentralbibliothek);65;35;2017-01-13 12:00:30.175630
FB Biologie und Biomedizin (Präsenzbestand);51;49;2017-01-13 12:00:30.175747
FB Biologie und Biomedizin (Lehrbuchsammlung);55;45;2017-01-13 12:00:30.175784
FB Chemie und Pharmazie;20;80;2017-01-13 12:00:30.175820
FB Englischer Garten;8;92;2017-01-13 12:00:30.175845
FB Geowissenschaften;30;70;2017-01-13 12:00:30.175873
FB Germanistik und Komparatistik;11;89;2017-01-13 12:00:30.175898
FB Historicum;59;41;2017-01-13 12:00:30.175923
FB Kunstwissenschaften;13;87;2017-01-13 12:00:30.175946
FB Medizinische Lesehalle;88;12;2017-01-13 12:00:30.175974
FB Psychologie, Pädagogik und Soziologie;63;37;2017-01-13 12:00:30.175997
FB Theologie und Philosophie;67;33;2017-01-13 12:00:30.176023
FB Wirtschaftswissenschaften und Statistik;4;96;2017-01-13 12:00:30.176051
Allgemeiner Lesesaal (Zentralbibliothek);67;33;2017-01-13 12:15:22.653380
FB Biologie und Biomedizin (Präsenzbestand);54;46;2017-01-13 12:15:22.653426
FB Biologie und Biomedizin (Lehrbuchsammlung);55;45;2017-01-13 12:15:22.653435
FB Chemie und Pharmazie;33;67;2017-01-13 12:15:22.653442
FB Englischer Garten;8;92;2017-01-13 12:15:22.653448
FB Geowissenschaften;31;69;2017-01-13 12:15:22.653454
FB Germanistik und Komparatistik;33;67;2017-01-13 12:15:22.653460
FB Historicum;59;41;2017-01-13 12:15:22.653466
FB Kunstwissenschaften;33;67;2017-01-13 12:15:22.653472
FB Medizinische Lesehalle;84;16;2017-01-13 12:15:22.653477
FB Psychologie, Pädagogik und Soziologie;63;37;2017-01-13 12:15:22.653483
FB Theologie und Philosophie;72;28;2017-01-13 12:15:22.653489
FB Wirtschaftswissenschaften und Statistik;4;96;2017-01-13 12:15:22.653495
Allgemeiner Lesesaal (Zentralbibliothek);67;33;2017-01-13 12:30:37.710457
FB Biologie und Biomedizin (Präsenzbestand);54;46;2017-01-13 12:30:37.710564
FB Biologie und Biomedizin (Lehrbuchsammlung);55;45;2017-01-13 12:30:37.710599
FB Chemie und Pharmazie;33;67;2017-01-13 12:30:37.710628
FB Englischer Garten;8;92;2017-01-13 12:30:37.710653
FB Geowissenschaften;31;69;2017-01-13 12:30:37.710677
FB Germanistik und Komparatistik;33;67;2017-01-13 12:30:37.710700
FB Historicum;59;41;2017-01-13 12:30:37.710725
FB Kunstwissenschaften;33;67;2017-01-13 12:30:37.710747
FB Medizinische Lesehalle;84;16;2017-01-13 12:30:37.710770
FB Psychologie, Pädagogik und Soziologie;63;37;2017-01-13 12:30:37.710794
FB Theologie und Philosophie;72;28;2017-01-13 12:30:37.710819
FB Wirtschaftswissenschaften und Statistik;4;96;2017-01-13 12:30:37.710842
Allgemeiner Lesesaal (Zentralbibliothek);67;33;2017-01-13 12:45:27.964526
FB Biologie und Biomedizin (Präsenzbestand);54;46;2017-01-13 12:45:27.964637
FB Biologie und Biomedizin (Lehrbuchsammlung);55;45;2017-01-13 12:45:27.964678
FB Chemie und Pharmazie;33;67;2017-01-13 12:45:27.964707
FB Englischer Garten;8;92;2017-01-13 12:45:27.964731
FB Geowissenschaften;31;69;2017-01-13 12:45:27.964759
FB Germanistik und Komparatistik;33;67;2017-01-13 12:45:27.964783
FB Historicum;59;41;2017-01-13 12:45:27.964807
FB Kunstwissenschaften;33;67;2017-01-13 12:45:27.964834
FB Medizinische Lesehalle;84;16;2017-01-13 12:45:27.964857
FB Psychologie, Pädagogik und Soziologie;63;37;2017-01-13 12:45:27.964880
FB Theologie und Philosophie;72;28;2017-01-13 12:45:27.964910
FB Wirtschaftswissenschaften und Statistik;12;88;2017-01-13 12:45:27.964934
Allgemeiner Lesesaal (Zentralbibliothek);67;33;2017-01-13 13:00:37.042187
FB Biologie und Biomedizin (Präsenzbestand);54;46;2017-01-13 13:00:37.042245
FB Biologie und Biomedizin (Lehrbuchsammlung);29;71;2017-01-13 13:00:37.042255
FB Chemie und Pharmazie;33;67;2017-01-13 13:00:37.042262
FB Englischer Garten;8;92;2017-01-13 13:00:37.042268
FB Geowissenschaften;31;69;2017-01-13 13:00:37.042275
FB Germanistik und Komparatistik;33;67;2017-01-13 13:00:37.042281
FB Historicum;59;41;2017-01-13 13:00:37.042287
FB Kunstwissenschaften;33;67;2017-01-13 13:00:37.042293
FB Medizinische Lesehalle;84;16;2017-01-13 13:00:37.042299
FB Psychologie, Pädagogik und Soziologie;63;37;2017-01-13 13:00:37.042304
FB Theologie und Philosophie;72;28;2017-01-13 13:00:37.042311
FB Wirtschaftswissenschaften und Statistik;12;88;2017-01-13 13:00:37.042317
Allgemeiner Lesesaal (Zentralbibliothek);78;22;2017-01-13 13:15:27.108423
FB Biologie und Biomedizin (Präsenzbestand);69;31;2017-01-13 13:15:27.108488
FB Biologie und Biomedizin (Lehrbuchsammlung);29;71;2017-01-13 13:15:27.108503
FB Chemie und Pharmazie;33;67;2017-01-13 13:15:27.108516
FB Englischer Garten;8;92;2017-01-13 13:15:27.108526
FB Geowissenschaften;31;69;2017-01-13 13:15:27.108536
FB Germanistik und Komparatistik;33;67;2017-01-13 13:15:27.108548
